ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 16 name,Attribute 16 value(s),Attribute 16 visible,Attribute 16 global,Attribute 17 name,Attribute 17 value(s),Attribute 17 visible,Attribute 17 global,Attribute 18 name,Attribute 18 value(s),Attribute 18 visible,Attribute 18 global,Attribute 19 name,Attribute 19 value(s),Attribute 19 visible,Attribute 19 global,Meta: _deal_sales_counts,Meta: _deal_quantity,Meta: _sizechart_select,Meta: _video_select,Meta: _extra_info,Meta: inline_featured_image,Meta: om_disable_all_campaigns,Meta: woosw_count,Meta: woosw_add,Meta: woosw_remove,Meta: _wp_page_template,Meta: yikes_woo_products_tabs,Attribute 20 name,Attribute 20 value(s),Attribute 20 visible,Attribute 20 global,Attribute 21 name,Attribute 21 value(s),Attribute 21 visible,Attribute 21 global,Meta: rs_page_bg_color,Attribute 22 name,Attribute 22 value(s),Attribute 22 visible,Attribute 22 global,Attribute 23 name,Attribute 23 value(s),Attribute 23 visible,Attribute 23 global,Attribute 24 name,Attribute 24 value(s),Attribute 24 visible,Attribute 24 global
7272,simple,,"55"" Digital Floor Ultra Slim Non-Touch Kiosk Standee",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Floor Kiosk, Indoor Signage",,,,,,,,,,,,0,,Size,55 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7274,simple,,"Floor Stand Kiosk Manufacturer, Touch Screen Kiosk Supplier, Exporter",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Floor Kiosk, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-67.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-49.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7276,simple,,High Brightness 49 Inch Floor Stand Digital Signage LCD Display Standing Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Floor Kiosk, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-66.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-48.jpg",,,,,,,,,0,,Size,49 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7278,simple,,Digital Counter Touch Kiosk at different size,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Counter Touch Kiosk, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7281,simple,,Digital Floor Stand Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Vertical Standee, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7283,simple,,32-inch horizontal digital led standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-68.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-69.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-50.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-27.jpg",,,,,,,,,0,,Size,32 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7285,simple,,43-inch horizontal digital led standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-70.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-51.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-28.jpg",,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7287,simple,,75-inch horizontal digital led standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-71.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-52.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7289,simple,,55-inch horizontal digital led standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-72.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-53.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7291,simple,,65-inch horizontal digital led standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-73.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-54.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-29.jpg",,,,,,,,,0,,Size,65 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7293,simple,,50-inch horizontal digital led standee,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital Horizontal Standee, Indoor Signage",,,"https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-74.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/02-55.jpg, https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/03-30.jpg",,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7295,simple,,Dual Screen Table Tent Card - 7 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Dual Screen Table Tent Card, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/tent-card-7.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7297,simple,,Dual Screen Table Tent Card - 10 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Dual Screen Table Tent Card, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/tent-card-10.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7299,simple,,Dual Screen Table Tent Card - 15 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Dual Screen Table Tent Card, Indoor Signage",,,https://experiences.digital/edigital-signage/wp-content/uploads/2023/05/01-75.jpg,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7301,simple,,Dual Screen Table Tent Card - 19 inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Dual Screen Table Tent Card, Indoor Signage",,,,,,,,,,,,0,,Size,19 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7303,simple,,Smart Kiosk Vertical LCD Advertising Display Interactive Panel Digital Signage,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Standing Digital Kiosk",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7305,simple,,Custom Interactive Touch Screen Floor Standing Kiosk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Standing Digital Kiosk",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7307,simple,,Digital Signage Display Floor Standing Kiosk Display 43 Inch,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Standing Digital Kiosk",,,,,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7309,simple,,32 Inch Tilted Standee Indoor Portable Display for Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Portable Tilted Digital Standee",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7311,simple,,40 Inch Tilted Standee Indoor Portable Display for Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Portable Tilted Digital Standee",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7313,simple,,43 Inch Tilted Standee Indoor Portable Display for Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Portable Tilted Digital Standee",,,,,,,,,,,,0,,Size,43 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7315,simple,,49 Inch Tilted Standee Indoor Portable Display for Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Portable Tilted Digital Standee",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7317,simple,,Self Ordering Food Kiosk Touch Screen For Cafe & Restaurant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Order Kiosk",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7319,simple,,Self Service Kiosk Solutions,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Self Order Kiosk",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7321,simple,,28 Inch Video Wall Screen P4,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,Size,28 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7323,simple,,Indoor LED Video Wall,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7325,simple,,Led Screen Video Wall Application: Advertisements at Best Price in Delhi,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7327,simple,,85 Inch Video Wall P3 Led Display For Entrance Reception Lobby,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7329,simple,,LED video walls & LED tiles for indoor displays,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7331,simple,,"Rectangle LED Video Wall Indoor LED Display 4K, 800w, Display Size: 10x8 Ft,6x6 Ft",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7333,simple,,"Rectangle LED Video Wall Indoor LED Display 4K, 800w, Display Size: 6x6 Ft",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7335,simple,,Professional Display - P2.5 Indoor advertising Led Video Wall,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7337,simple,,Boardroom Conference Room Led Display System for Video Conferencing & Presentations,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Video Wall",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7340,simple,,LED 49 inch Digital Signage | Banner,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Banner Digital Signage, Indoor Signage",,,,,,,,,,,,0,,Size,49 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7342,simple,,LED 55 inch Digital Signage | Banner,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Banner Digital Signage, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7344,simple,,"Mild Steel Android Digital Advertising Display, Indoor,",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Android Digital Advertising Display, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7346,simple,,Android Digital Advertising Displays,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Android Digital Advertising Display, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7348,simple,,LED Screen Cube 4 Sides and 5 Side Advertising,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital LED Cube, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7350,simple,,Cube LED Screen Indoor Magic Cubes LED Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital LED Cube, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7352,simple,,Special Shape Design LED cube,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Digital LED Cube, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7354,simple,,360 Degree 1.5m Diameter Spherical Screen,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > LED Sphere",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7356,simple,,P3 Indoor Digital Advertising Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Advertising Displays, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7358,simple,,P4 Indoor Digital Advertising Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Advertising Displays, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7360,simple,,P2 Indoor Digital Advertising Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage > Advertising Displays, Indoor Signage",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7362,simple,,55 Inch Digital Signage Display,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Wayfinding Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7364,simple,,19'' Commercial Android Touch Screen Monitor,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Touch Screen Monitor",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7366,simple,,"21.5"" Commercial Android Touch Screen Monitor",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Touch Screen Monitor",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7368,simple,,15 inch Windows All In One Touch Screen Point Of Sale Terminal Pos Ordering System,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7370,simple,,Cash Register Machine Point Of Sale System All In One,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7372,simple,,Dual Touch Screen Point Of Sale All In One POS System Android POS Machine,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7374,simple,,Point of sale 15 inch payment pos terminal foldable POS order system,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7376,simple,,"15.6"" desktop core i5 pos android 8.1 point of sale windows retail pos system",1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,Size,15.6 inch,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
7378,simple,,windows version professional multi language point of sale,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,"Indoor Signage, Indoor Signage > Point of Sale Displays",,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,,,default,,,,,,,,,,,,,,,,,,,,,,
